Order_Id,Customer_Name,Customer_Id,Product_Name,Product_Cost
249330,Nireekshan,1,LG Mobile,61000
249331,Shafi,25,LG ThinQ Refrigerator ,65000
249332,Balaji,12,Samsung Galaxy S9 Plus,69999
249333,Nireekshan,1,20in Monitor,69000
249334,Kedar,2,Samsung Galaxy S9 Plus,51999
249335,Siddhu,18,LG ThinQ Refrigerator ,69000
249336,Sumanth,22,Bose SoundSport Headphones,59000
249337,Harsha,5,Samsung Galaxy S9 Plus,65000
249338,Kedar,2,iPhone 11,75000
249339,Kedar,2,Apple iPad 10.2-inch,60000
249340,Chaithanya,14,Macbook Pro Laptop,50000
249341,Madhurima,7,LG ThinQ Refrigerator ,69000
249342,Neelima,19,34in Ultrawide Monitor,69000
249343,Jaya Chandra,21,34in Ultrawide Monitor,59000
249344,Tarun,11,Apple iPad 10.2-inch,69000
249345,Vijay,9,LG Washing Machine,51999
249346,Veeru,3,LG Washing Machine,65999
249347,Jaya Chandra,21,Google Phone,55000
249348,Neelima,19,20in Monitor,75000
249349,Harsha,5,20in Monitor,50000
249350,Venki,15,Flatscreen TV,51999
249351,Karteek,4,Macbook Pro Laptop,65999
249352,Mohan,24,LG Washing Machine,55999
249353,Neelima,19,Apple iPad 10.2-inch,50000
249354,Tarun,11,LG ThinQ Refrigerator ,69000
249355,Mallikarjun,13,20in Monitor,51999
249356,Chaithanya,14,LG Washing Machine,65999
249357,Neelima,19,Samsung Galaxy S9 Plus,65999
249358,Veeru,3,Macbook Pro Laptop,75000
249359,Chaithanya,14,Samsung Galaxy S9 Plus,55000
249360,Mallikarjun,13,Flatscreen TV,75000
249361,Nireekshan,1,LG ThinQ Refrigerator ,63999
249362,Vijay,9,Bose SoundSport Headphones,63999
249363,Siddhu,18,34in Ultrawide Monitor,50000
249364,Chaithanya,14,Bose SoundSport Headphones,61000
249365,Shafi,25,iPhone 7s,65999
249366,Vijay,9,iPhone 8,51999
249367,Jaya Chandra,21,Samsung Galaxy S9 Plus,55000
249368,Vinay,10,LG ThinQ Refrigerator ,50000
249369,Siddhu,18,Apple iPad 10.2-inch,65000
249370,Shahid,20,Flatscreen TV,55000
249371,Jaya Chandra,21,27in FHD Monitor,61000
249372,Balaji,12,iPhone 8,69000
249373,Madhurima,7,Google Phone,61000
249374,Venu,23,Bose SoundSport Headphones,65999
249375,Mallikarjun,13,LG ThinQ Refrigerator ,65999
249376,Harsha,5,LG ThinQ Refrigerator ,69999
249377,Balaji,12,Samsung Galaxy S20,63999
249378,Tarun,11,iPhone 9,69000
249379,Chaithanya,14,iPhone 9,65000
249380,Neelima,19,27in 4K Gaming Monitor,65999
249381,Tarun,11,iPhone 9,69000
249382,Daniel,6,Bose SoundSport Headphones,55999
249383,Partha,8,Bose SoundSport Headphones,69000
249384,Sumanth,22,20in Monitor,55000
249385,Shafi,25,Samsung Galaxy S20,69999
249386,Siddhu,18,Apple iPad 10.2-inch,55999
249387,Neelima,19,iPhone 7s,51999
249388,Harsha,5,27in 4K Gaming Monitor,65000
249389,Shahid,20,Bose SoundSport Headphones,63000
249390,Partha,8,Flatscreen TV,51999
249391,Siddhu,18,Apple iPad 10.2-inch,69999
249392,Vijay,9,27in FHD Monitor,63999
249393,Venu,23,LG ThinQ Refrigerator ,59000
249394,Sumanth,22,27in 4K Gaming Monitor,55999
249395,Pradhan,17,Apple iPad 10.2-inch,55000
249396,Harsha,5,iPhone 8,75999
249397,Mohan,24,Samsung Galaxy S20,65000
249398,Balaji,12,27in 4K Gaming Monitor,69999
249399,Vinay,10,iPhone 7s,55999
249400,Harsha,5,iPhone 11,65000
249401,Venki,15,20in Monitor,65999
249402,Mallikarjun,13,LG Washing Machine,55999
249403,Tarun,11,Samsung Galaxy S20,61000
249404,Kedar,2,Google Phone,61000
249405,Sumanth,22,27in FHD Monitor,51999
249406,Jaya Chandra,21,LG ThinQ Refrigerator ,75999
249407,Venu,23,LG ThinQ Refrigerator ,63000
249408,Karteek,4,27in 4K Gaming Monitor,61000
249409,Venu,23,Apple Airpods Headphones,59000
249410,Balaji,12,Google Phone,63999
249411,Partha,8,Bose SoundSport Headphones,65999
249412,Venu,23,27in FHD Monitor,63000
249413,Veeru,3,iPhone 8,59000
249414,Venki,15,ThinkPad Laptop,51999
249415,Pradhan,17,34in Ultrawide Monitor,50000
249416,Daniel,6,Google Phone,63999
249417,Sumanth,22,ThinkPad Laptop,63999
249418,Mallikarjun,13,iPhone 9,60000
249419,Harsha,5,20in Monitor,75999
249420,Madhurima,7,Flatscreen TV,65000
249421,Balaji,12,iPhone 9,55999
249422,Karteek,4,34in Ultrawide Monitor,55999
249423,Neelima,19,Macbook Pro Laptop,63999
249424,Lavanya,16,Apple Airpods Headphones,69999
249425,Madhurima,7,iPhone 11,55000
249426,Shahid,20,LG ThinQ Refrigerator ,65000
249427,Lavanya,16,LG Mobile,61000
249428,Shafi,25,iPhone 9,55000
249429,Daniel,6,iPhone 7s,65999
249430,Harsha,5,iPhone 9,65000
249431,Venki,15,LG Mobile,63000
249432,Lavanya,16,27in FHD Monitor,75999
249433,Tarun,11,Google Phone,59000
249434,Mohan,24,20in Monitor,63000
249435,Mallikarjun,13,iPhone 7s,75999
249436,Shafi,25,Google Phone,63999
249437,Mohan,24,iPhone 11,51999
249438,Pradhan,17,Apple Airpods Headphones,60000
249439,Jaya Chandra,21,Flatscreen TV,51999
249440,Veeru,3,LG Washing Machine,63000
249441,Tarun,11,Macbook Pro Laptop,69000
249442,Sumanth,22,Bose SoundSport Headphones,69000
249443,Sumanth,22,iPhone 8,75999
249444,Balaji,12,34in Ultrawide Monitor,51999
249445,Harsha,5,ThinkPad Laptop,65999
249446,Karteek,4,Google Phone,65999
249447,Partha,8,Samsung Galaxy S9 Plus,63999
249448,Tarun,11,34in Ultrawide Monitor,65000
249449,Siddhu,18,Samsung Galaxy S20,65000
249450,Lavanya,16,iPhone 7s,55999
249451,Vijay,9,ThinkPad Laptop,75999
249452,Madhurima,7,iPhone 9,60000
249453,Venu,23,Samsung Galaxy S9 Plus,75999
249454,Mallikarjun,13,Google Phone,59000
249455,Neelima,19,Google Phone,65999
249456,Shahid,20,Google Phone,63999
249457,Sumanth,22,Samsung Galaxy S20,63999
249458,Neelima,19,ThinkPad Laptop,61000
249459,Madhurima,7,iPhone 9,59000
249460,Venki,15,Macbook Pro Laptop,55999
249461,Lavanya,16,LG Mobile,65999
249462,Partha,8,20in Monitor,60000
249463,Shafi,25,Google Phone,55999
249464,Vinay,10,Google Phone,65999
249465,Madhurima,7,Macbook Pro Laptop,69000
249466,Jaya Chandra,21,27in 4K Gaming Monitor,75000
249467,Karteek,4,iPhone 8,63000
249468,Vinay,10,Bose SoundSport Headphones,51999
249469,Venu,23,Bose SoundSport Headphones,75000
249470,Kedar,2,iPhone 7s,59000
249471,Partha,8,27in 4K Gaming Monitor,55999
249472,Neelima,19,LG Washing Machine,63000
249473,Venki,15,iPhone 7s,61000
249474,Pradhan,17,Macbook Pro Laptop,55999
249475,Kedar,2,LG ThinQ Refrigerator ,75000
249476,Lavanya,16,iPhone 11,55000
249477,Daniel,6,Apple Airpods Headphones,65999
249478,Madhurima,7,34in Ultrawide Monitor,75999
249479,Tarun,11,Flatscreen TV,60000
249480,Nireekshan,1,27in FHD Monitor,60000
249481,Daniel,6,iPhone 8,69999
249482,Tarun,11,27in FHD Monitor,75000
249483,Sumanth,22,27in 4K Gaming Monitor,50000
249484,Lavanya,16,Apple Airpods Headphones,69000
249485,Shafi,25,Google Phone,65000
249486,Karteek,4,27in FHD Monitor,65000
249487,Daniel,6,Flatscreen TV,51999
249488,Mohan,24,Flatscreen TV,63999
249489,Balaji,12,Apple Airpods Headphones,65999
249490,Daniel,6,27in 4K Gaming Monitor,75999
249491,Mohan,24,LG Mobile,50000
249492,Shafi,25,Samsung Galaxy S20,69999
249493,Vinay,10,Flatscreen TV,61000
249494,Chaithanya,14,Flatscreen TV,69999
249495,Nireekshan,1,iPhone 9,51999
249496,Vinay,10,Apple Airpods Headphones,65999
249497,Karteek,4,Samsung Galaxy S20,65999
249498,Jaya Chandra,21,Apple Airpods Headphones,65000
249499,Madhurima,7,Apple iPad 10.2-inch,55999
249500,Madhurima,7,LG Washing Machine,69999
249501,Venu,23,Apple iPad 10.2-inch,55999
249502,Harsha,5,LG Mobile,65000
249503,Daniel,6,27in 4K Gaming Monitor,51999
249504,Karteek,4,iPhone 7s,69999
249505,Pradhan,17,27in FHD Monitor,61000
249506,Balaji,12,27in 4K Gaming Monitor,69999
249507,Tarun,11,LG Mobile,63000
249508,Neelima,19,27in FHD Monitor,50000
249509,Veeru,3,LG Washing Machine,50000
249510,Tarun,11,34in Ultrawide Monitor,75999
249511,Madhurima,7,Bose SoundSport Headphones,69000
249512,Jaya Chandra,21,iPhone 7s,61000
249513,Partha,8,20in Monitor,65000
249514,Shafi,25,Apple Airpods Headphones,59000
249515,Siddhu,18,Samsung Galaxy S9 Plus,69000
249516,Siddhu,18,Apple Airpods Headphones,65999
249517,Siddhu,18,27in FHD Monitor,59000
249518,Sumanth,22,iPhone 11,63000
249519,Vijay,9,LG Washing Machine,50000
249520,Chaithanya,14,27in 4K Gaming Monitor,63000
249521,Nireekshan,1,20in Monitor,60000
249522,Balaji,12,Google Phone,55999
249523,Vijay,9,Apple iPad 10.2-inch,51999
249524,Siddhu,18,Macbook Pro Laptop,55000
249525,Harsha,5,20in Monitor,59000
249526,Harsha,5,Macbook Pro Laptop,75000
249527,Venu,23,Apple iPad 10.2-inch,61000
249528,Neelima,19,LG Mobile,65999
249529,Balaji,12,Samsung Galaxy S20,63999
249530,Vijay,9,Samsung Galaxy S9 Plus,63999
249531,Chaithanya,14,LG Mobile,69999
249532,Venu,23,LG Mobile,69999
249533,Vijay,9,Google Phone,69000
249534,Venu,23,27in 4K Gaming Monitor,65999
249535,Jaya Chandra,21,Samsung Galaxy S9 Plus,69999
249536,Mohan,24,20in Monitor,65999
249537,Sumanth,22,LG Washing Machine,69999
249538,Venu,23,LG Mobile,69999
249539,Pradhan,17,ThinkPad Laptop,69999
249540,Balaji,12,iPhone 8,75999
249541,Lavanya,16,LG ThinQ Refrigerator ,75999
249542,Shahid,20,Flatscreen TV,69000
249543,Mallikarjun,13,Macbook Pro Laptop,50000
249544,Harsha,5,LG Mobile,75000
249545,Pradhan,17,iPhone 9,50000
249546,Vinay,10,20in Monitor,51999
249547,Chaithanya,14,Samsung Galaxy S20,51999
249548,Neelima,19,27in 4K Gaming Monitor,69000
249549,Kedar,2,iPhone 7s,69999
249550,Madhurima,7,Flatscreen TV,55999
249551,Mohan,24,ThinkPad Laptop,65999
249552,Nireekshan,1,Google Phone,50000
249553,Tarun,11,27in 4K Gaming Monitor,65999
249554,Mallikarjun,13,Samsung Galaxy S9 Plus,60000
249555,Siddhu,18,Flatscreen TV,55999
249556,Kedar,2,Samsung Galaxy S20,69000
249557,Vinay,10,LG ThinQ Refrigerator ,63000
249558,Shahid,20,iPhone 7s,65999
249559,Jaya Chandra,21,iPhone 7s,65000
249560,Veeru,3,27in FHD Monitor,65999
249561,Sumanth,22,LG Mobile,51999
249562,Harsha,5,Samsung Galaxy S20,65000
249563,Neelima,19,Bose SoundSport Headphones,75000
249564,Balaji,12,Macbook Pro Laptop,51999
249565,Venu,23,Bose SoundSport Headphones,65999
249566,Balaji,12,Google Phone,65999
249567,Sumanth,22,LG ThinQ Refrigerator ,63000
249568,Shahid,20,Macbook Pro Laptop,69999
249569,Veeru,3,LG Washing Machine,65000
249570,Daniel,6,LG Mobile,75000
249571,Balaji,12,Macbook Pro Laptop,65000
249572,Nireekshan,1,iPhone 9,65999
249573,Madhurima,7,Google Phone,65999
249574,Mallikarjun,13,Apple iPad 10.2-inch,75999
249575,Veeru,3,20in Monitor,65000
249576,Partha,8,iPhone 8,61000
249577,Jaya Chandra,21,iPhone 7s,61000
249578,Madhurima,7,Macbook Pro Laptop,65999
249579,Lavanya,16,Macbook Pro Laptop,63999
249580,Neelima,19,Apple Airpods Headphones,55999
249581,Mohan,24,Apple Airpods Headphones,55000
249582,Chaithanya,14,iPhone 9,50000
249583,Chaithanya,14,Google Phone,69999
249584,Kedar,2,Apple Airpods Headphones,65999
249585,Balaji,12,LG ThinQ Refrigerator ,69999
249586,Venu,23,LG ThinQ Refrigerator ,59000
249587,Mohan,24,Apple Airpods Headphones,69000
249588,Madhurima,7,Samsung Galaxy S20,75999
249589,Daniel,6,20in Monitor,63999
249590,Sumanth,22,27in 4K Gaming Monitor,65000
249591,Karteek,4,Flatscreen TV,65999
249592,Vinay,10,Macbook Pro Laptop,65999
249593,Balaji,12,Apple Airpods Headphones,55999
249594,Mallikarjun,13,34in Ultrawide Monitor,75999
249595,Daniel,6,Samsung Galaxy S9 Plus,55999
249596,Siddhu,18,LG Washing Machine,65000
249597,Veeru,3,ThinkPad Laptop,60000
249598,Karteek,4,Google Phone,55000
249599,Karteek,4,iPhone 11,61000
249600,Jaya Chandra,21,LG Washing Machine,55999
249601,Kedar,2,Apple iPad 10.2-inch,51999
249602,Nireekshan,1,34in Ultrawide Monitor,55999
249603,Sumanth,22,Google Phone,65000
249604,Balaji,12,Macbook Pro Laptop,75000
249605,Jaya Chandra,21,Flatscreen TV,65999
249606,Daniel,6,27in 4K Gaming Monitor,59000
249607,Tarun,11,Flatscreen TV,65999
249608,Madhurima,7,Apple Airpods Headphones,55999
249609,Karteek,4,LG ThinQ Refrigerator ,75999
249610,Daniel,6,34in Ultrawide Monitor,59000
249611,Venki,15,Apple iPad 10.2-inch,50000
249612,Daniel,6,Macbook Pro Laptop,65999
249613,Chaithanya,14,27in 4K Gaming Monitor,51999
249614,Vinay,10,Macbook Pro Laptop,65999
249615,Kedar,2,LG Washing Machine,75999
249616,Kedar,2,Flatscreen TV,65999
249617,Venu,23,20in Monitor,55000
249618,Harsha,5,34in Ultrawide Monitor,63999
249619,Nireekshan,1,iPhone 11,61000
249620,Pradhan,17,LG Washing Machine,61000
249621,Mallikarjun,13,iPhone 7s,55000
249622,Shahid,20,iPhone 11,63000
249623,Shahid,20,Apple iPad 10.2-inch,63999
249624,Mallikarjun,13,LG Mobile,63999
249625,Mallikarjun,13,iPhone 8,65000
249626,Neelima,19,Samsung Galaxy S9 Plus,65999
249627,Partha,8,LG Mobile,60000
249628,Tarun,11,iPhone 8,59000
249629,Chaithanya,14,Flatscreen TV,50000
249630,Partha,8,LG Washing Machine,59000
249631,Lavanya,16,Samsung Galaxy S20,55999
249632,Sumanth,22,iPhone 9,69000
249633,Harsha,5,LG Mobile,63000
249634,Vijay,9,ThinkPad Laptop,60000
249635,Shafi,25,Bose SoundSport Headphones,63999
249636,Tarun,11,Flatscreen TV,69000
249637,Chaithanya,14,Samsung Galaxy S20,55999
249638,Tarun,11,34in Ultrawide Monitor,65000
249639,Neelima,19,Macbook Pro Laptop,55999
249640,Balaji,12,Apple Airpods Headphones,63999
249641,Jaya Chandra,21,LG ThinQ Refrigerator ,65999
249642,Veeru,3,Macbook Pro Laptop,51999
249643,Vijay,9,Samsung Galaxy S20,75999
249644,Karteek,4,Bose SoundSport Headphones,55000
249645,Neelima,19,iPhone 9,69000
249646,Siddhu,18,27in 4K Gaming Monitor,75999
249647,Veeru,3,Samsung Galaxy S9 Plus,69000
249648,Madhurima,7,LG Washing Machine,60000
249649,Chaithanya,14,Flatscreen TV,51999
249650,Venu,23,LG ThinQ Refrigerator ,55000
249651,Pradhan,17,Apple Airpods Headphones,60000
249652,Pradhan,17,27in FHD Monitor,75999
249653,Harsha,5,Macbook Pro Laptop,63999
249654,Harsha,5,27in FHD Monitor,65000
249655,Partha,8,20in Monitor,63000
249656,Shafi,25,Samsung Galaxy S20,59000
249657,Madhurima,7,iPhone 7s,60000
249658,Neelima,19,Apple iPad 10.2-inch,55000
249659,Karteek,4,iPhone 9,65999
249660,Siddhu,18,27in FHD Monitor,59000
249661,Balaji,12,iPhone 9,75999
249662,Sumanth,22,20in Monitor,69000
249663,Mallikarjun,13,34in Ultrawide Monitor,69999
249664,Shafi,25,34in Ultrawide Monitor,51999
249665,Sumanth,22,LG ThinQ Refrigerator ,75999
249666,Karteek,4,LG Washing Machine,55000
249667,Harsha,5,iPhone 7s,51999
249668,Vinay,10,27in FHD Monitor,65000
249669,Sumanth,22,Apple Airpods Headphones,65999
249670,Shahid,20,ThinkPad Laptop,75999
249671,Kedar,2,Flatscreen TV,65999
249672,Vinay,10,iPhone 8,63000
249673,Madhurima,7,Macbook Pro Laptop,59000
249674,Siddhu,18,iPhone 9,50000
249675,Neelima,19,Apple iPad 10.2-inch,69999
249676,Vinay,10,LG ThinQ Refrigerator ,60000
249677,Jaya Chandra,21,34in Ultrawide Monitor,59000
249678,Mallikarjun,13,Bose SoundSport Headphones,55000
249679,Veeru,3,iPhone 8,65000
249680,Daniel,6,Macbook Pro Laptop,65000
249681,Mallikarjun,13,iPhone 8,69999
249682,Vinay,10,LG ThinQ Refrigerator ,55000
249683,Karteek,4,Bose SoundSport Headphones,51999
249684,Partha,8,iPhone 9,51999
249685,Sumanth,22,LG Mobile,69000
249686,Chaithanya,14,Macbook Pro Laptop,65999
249687,Vinay,10,Samsung Galaxy S20,65999
249688,Karteek,4,Macbook Pro Laptop,50000
249689,Balaji,12,20in Monitor,65000
249690,Neelima,19,Samsung Galaxy S20,50000
249691,Mohan,24,LG Mobile,75000
249692,Balaji,12,LG ThinQ Refrigerator ,50000
249693,Venu,23,Apple Airpods Headphones,55000
249694,Veeru,3,Flatscreen TV,65000
249695,Shafi,25,iPhone 8,69000
249696,Tarun,11,Flatscreen TV,61000
249697,Nireekshan,1,iPhone 7s,65999
249698,Tarun,11,Apple iPad 10.2-inch,65999
249699,Venu,23,iPhone 11,51999
249700,Venki,15,iPhone 9,50000
249701,Lavanya,16,Samsung Galaxy S20,61000
249702,Tarun,11,LG ThinQ Refrigerator ,55000
249703,Veeru,3,iPhone 7s,59000
249704,Veeru,3,iPhone 8,65999
249705,Madhurima,7,27in 4K Gaming Monitor,63999
249706,Venu,23,Samsung Galaxy S9 Plus,65999
249707,Mallikarjun,13,20in Monitor,75999
249708,Kedar,2,Macbook Pro Laptop,61000
249709,Nireekshan,1,34in Ultrawide Monitor,69999
249710,Madhurima,7,iPhone 8,69999
249711,Vinay,10,iPhone 7s,63000
249712,Mallikarjun,13,20in Monitor,50000
249713,Tarun,11,Macbook Pro Laptop,75000
249714,Kedar,2,LG ThinQ Refrigerator ,65000
249715,Veeru,3,ThinkPad Laptop,51999
249716,Kedar,2,27in FHD Monitor,61000
249717,Harsha,5,Apple Airpods Headphones,61000
249718,Mohan,24,34in Ultrawide Monitor,50000
249719,Shafi,25,Macbook Pro Laptop,69999
249720,Madhurima,7,LG Washing Machine,55000
249721,Kedar,2,iPhone 9,55000
249722,Pradhan,17,LG ThinQ Refrigerator ,65999
249723,Partha,8,LG Mobile,63000
249724,Jaya Chandra,21,iPhone 9,63000
249725,Nireekshan,1,iPhone 9,50000
249726,Madhurima,7,20in Monitor,69999
249727,Balaji,12,20in Monitor,55000
249728,Shafi,25,27in FHD Monitor,65999
249729,Mallikarjun,13,ThinkPad Laptop,55999
249730,Karteek,4,iPhone 11,50000
249731,Venki,15,Apple Airpods Headphones,60000
249732,Jaya Chandra,21,iPhone 11,55000
249733,Chaithanya,14,Apple Airpods Headphones,65999
249734,Chaithanya,14,27in FHD Monitor,59000
249735,Vijay,9,20in Monitor,65999
249736,Siddhu,18,27in FHD Monitor,75000
249737,Neelima,19,iPhone 7s,55999
249738,Neelima,19,iPhone 8,65000
249739,Veeru,3,Macbook Pro Laptop,50000
249740,Vinay,10,20in Monitor,63000
249741,Siddhu,18,LG Mobile,63999
249742,Jaya Chandra,21,34in Ultrawide Monitor,55999
249743,Madhurima,7,Macbook Pro Laptop,75999
249744,Vinay,10,LG ThinQ Refrigerator ,50000
249745,Siddhu,18,27in 4K Gaming Monitor,75999
249746,Vijay,9,Apple Airpods Headphones,63999
249747,Partha,8,Apple Airpods Headphones,69000
249748,Tarun,11,Bose SoundSport Headphones,59000
249749,Pradhan,17,Macbook Pro Laptop,61000
249750,Daniel,6,27in FHD Monitor,65000
249751,Vinay,10,Flatscreen TV,61000
249752,Kedar,2,ThinkPad Laptop,75000
249753,Mohan,24,iPhone 7s,50000
249754,Mallikarjun,13,ThinkPad Laptop,61000
249755,Neelima,19,iPhone 9,50000
249756,Neelima,19,iPhone 11,59000
249757,Vinay,10,Google Phone,63999
249758,Partha,8,Samsung Galaxy S20,63999
249759,Vinay,10,iPhone 8,60000
249760,Pradhan,17,Samsung Galaxy S20,65999
249761,Lavanya,16,Samsung Galaxy S20,63999
249762,Madhurima,7,Samsung Galaxy S20,65000
249763,Shafi,25,iPhone 7s,65999
249764,Jaya Chandra,21,34in Ultrawide Monitor,63999
249765,Mallikarjun,13,Apple Airpods Headphones,55000
249766,Vijay,9,iPhone 7s,60000
249767,Partha,8,27in FHD Monitor,69999
249768,Veeru,3,Samsung Galaxy S9 Plus,65000
249769,Nireekshan,1,LG ThinQ Refrigerator ,69000
249770,Tarun,11,27in FHD Monitor,65999
249771,Nireekshan,1,27in 4K Gaming Monitor,69000
249772,Madhurima,7,Apple Airpods Headphones,59000
249773,Nireekshan,1,iPhone 9,55999
249774,Venu,23,iPhone 7s,65999
249775,Pradhan,17,Flatscreen TV,55000
249776,Pradhan,17,Apple Airpods Headphones,55000
249777,Daniel,6,Samsung Galaxy S20,69999
249778,Balaji,12,iPhone 11,69000
249779,Harsha,5,20in Monitor,65999
249780,Karteek,4,Apple Airpods Headphones,65000
249781,Mohan,24,20in Monitor,69000
249782,Lavanya,16,Apple iPad 10.2-inch,55000
249783,Mohan,24,iPhone 11,51999
249784,Partha,8,27in FHD Monitor,69999
249785,Neelima,19,Google Phone,55000
249786,Lavanya,16,iPhone 8,61000
249787,Mallikarjun,13,iPhone 7s,61000
249788,Venu,23,iPhone 8,65000
249789,Neelima,19,iPhone 8,60000
249790,Venu,23,Apple iPad 10.2-inch,61000
249791,Lavanya,16,27in FHD Monitor,65999
249792,Lavanya,16,34in Ultrawide Monitor,60000
249793,Vijay,9,Google Phone,75000
249794,Pradhan,17,Samsung Galaxy S20,60000
249795,Lavanya,16,27in 4K Gaming Monitor,65000
249796,Vinay,10,27in 4K Gaming Monitor,75999
249797,Pradhan,17,Samsung Galaxy S20,60000
249798,Kedar,2,20in Monitor,55000
249799,Balaji,12,Apple Airpods Headphones,50000
249800,Shafi,25,LG Washing Machine,65000
249801,Sumanth,22,Samsung Galaxy S20,60000
249802,Balaji,12,LG Mobile,55000
249803,Vijay,9,Flatscreen TV,65000
249804,Tarun,11,iPhone 8,55999
249805,Shahid,20,LG Washing Machine,75000
249806,Karteek,4,Macbook Pro Laptop,63999
249807,Madhurima,7,Samsung Galaxy S20,69999
249808,Neelima,19,Apple iPad 10.2-inch,69000
249809,Vijay,9,Apple Airpods Headphones,65999
249810,Harsha,5,20in Monitor,69000
249811,Venu,23,ThinkPad Laptop,60000
249812,Kedar,2,iPhone 8,55999
249813,Vijay,9,27in FHD Monitor,55999
249814,Siddhu,18,LG Mobile,50000
249815,Vijay,9,iPhone 7s,75000
249816,Harsha,5,Apple iPad 10.2-inch,63000
249817,Partha,8,iPhone 8,50000
249818,Venu,23,34in Ultrawide Monitor,55999
249819,Vinay,10,LG Mobile,55000
249820,Shafi,25,Bose SoundSport Headphones,75000
249821,Sumanth,22,iPhone 9,60000
249822,Mallikarjun,13,Google Phone,63999
249823,Neelima,19,Apple iPad 10.2-inch,51999
249824,Mohan,24,Bose SoundSport Headphones,69000
249825,Siddhu,18,Bose SoundSport Headphones,51999
249826,Venu,23,27in FHD Monitor,55999
249827,Siddhu,18,LG ThinQ Refrigerator ,59000
249828,Shahid,20,LG ThinQ Refrigerator ,69000
249829,Lavanya,16,Samsung Galaxy S9 Plus,59000
249830,Shafi,25,Apple Airpods Headphones,65000
249831,Vijay,9,LG Washing Machine,65999
249832,Jaya Chandra,21,iPhone 8,50000
249833,Partha,8,Bose SoundSport Headphones,65999
249834,Venu,23,Google Phone,63999
249835,Neelima,19,20in Monitor,65999
249836,Sumanth,22,34in Ultrawide Monitor,55999
249837,Chaithanya,14,LG ThinQ Refrigerator ,63999
249838,Balaji,12,Apple iPad 10.2-inch,65000
249839,Venu,23,34in Ultrawide Monitor,69999
249840,Venu,23,iPhone 8,55999
249841,Daniel,6,Macbook Pro Laptop,65000
249842,Pradhan,17,Google Phone,51999
249843,Siddhu,18,Samsung Galaxy S9 Plus,69999
249844,Neelima,19,LG Washing Machine,65000
249845,Veeru,3,34in Ultrawide Monitor,51999
249846,Sumanth,22,20in Monitor,69000
249847,Daniel,6,Bose SoundSport Headphones,75000
249848,Nireekshan,1,27in FHD Monitor,51999
249849,Nireekshan,1,34in Ultrawide Monitor,65999
249850,Lavanya,16,iPhone 8,63000
249851,Shahid,20,iPhone 9,55999
249852,Tarun,11,Apple Airpods Headphones,63000
249853,Nireekshan,1,Google Phone,50000
249854,Pradhan,17,Apple iPad 10.2-inch,65000
249855,Jaya Chandra,21,Samsung Galaxy S20,65999
249856,Neelima,19,Samsung Galaxy S20,60000
249857,Shahid,20,34in Ultrawide Monitor,61000
249858,Harsha,5,LG Mobile,69999
249859,Balaji,12,LG Mobile,75000
249860,Siddhu,18,LG Washing Machine,69999
249861,Siddhu,18,27in 4K Gaming Monitor,51999
249862,Pradhan,17,LG ThinQ Refrigerator ,50000
249863,Madhurima,7,Samsung Galaxy S9 Plus,65000
249864,Sumanth,22,iPhone 8,69999
249865,Vijay,9,LG Washing Machine,65999
249866,Mohan,24,Macbook Pro Laptop,50000
249867,Siddhu,18,LG Washing Machine,69999
249868,Daniel,6,Samsung Galaxy S20,55999
249869,Nireekshan,1,27in FHD Monitor,63999
249870,Shafi,25,Apple Airpods Headphones,51999
249871,Tarun,11,iPhone 8,51999
249872,Shahid,20,Macbook Pro Laptop,69000
249873,Siddhu,18,Macbook Pro Laptop,75999
249874,Siddhu,18,Google Phone,50000
249875,Jaya Chandra,21,20in Monitor,65999
249876,Harsha,5,iPhone 9,50000
249877,Harsha,5,LG Mobile,65999
249878,Siddhu,18,LG Washing Machine,69999
249879,Balaji,12,LG ThinQ Refrigerator ,65000
249880,Partha,8,Google Phone,50000
249881,Jaya Chandra,21,Bose SoundSport Headphones,75999
249882,Neelima,19,Samsung Galaxy S20,55999
249883,Jaya Chandra,21,Bose SoundSport Headphones,59000
249884,Pradhan,17,Samsung Galaxy S9 Plus,55000
249885,Venu,23,34in Ultrawide Monitor,51999
249886,Pradhan,17,iPhone 8,65999
249887,Vinay,10,20in Monitor,61000
249888,Karteek,4,Samsung Galaxy S9 Plus,69999
249889,Mohan,24,Samsung Galaxy S20,55999
249890,Balaji,12,ThinkPad Laptop,69000
249891,Harsha,5,Google Phone,59000
249892,Neelima,19,iPhone 7s,59000
249893,Vijay,9,34in Ultrawide Monitor,63000
249894,Shahid,20,27in FHD Monitor,60000
249895,Lavanya,16,Macbook Pro Laptop,61000
249896,Venki,15,iPhone 9,63000
249897,Veeru,3,34in Ultrawide Monitor,75000
249898,Vijay,9,iPhone 9,65999
249899,Shafi,25,34in Ultrawide Monitor,51999
249900,Madhurima,7,27in 4K Gaming Monitor,75000
249901,Shahid,20,Flatscreen TV,75000
249902,Madhurima,7,iPhone 11,69999
249903,Pradhan,17,Samsung Galaxy S9 Plus,75999
249904,Chaithanya,14,Macbook Pro Laptop,69999
249905,Vijay,9,Macbook Pro Laptop,75000
249906,Sumanth,22,20in Monitor,51999
249907,Veeru,3,iPhone 9,63000
249908,Tarun,11,Bose SoundSport Headphones,63999
249909,Partha,8,Macbook Pro Laptop,50000
249910,Mohan,24,Apple Airpods Headphones,50000
